date,fighter,kd,sig_strike_landed,sig_strike_attempts,sig_strike_percent,strike_landed,strike_attempts,td_landed,td_attempts,td_percent,sub_attempts,pass,rev,kds_received,sig_strikes_received,strikes_received,tds_received,method,round_finished,time,rounds,res,weight_class,fight_pk,sig_strikes_avoided,tds_defended,strikes_avoided,strike_percent,sig_reg_mixture,sig_reg_percent
2019-06-29,Journey Newson,0,38,123,0.3089430894308943,41,127,0,1,0,1,0,NA,0,40,48,3,Decision,3,05:00:00,3,L,Men_Bantamweight,5164,80,0,81,0.3228346456692913,0.968503937007874,0.316
2019-06-29,Eryk Anders,1,11,15,0.7333333333333333,13,17,0,0,0,0,0,NA,0,2,2,0,KO/TKO,1,01:18:00,3,W,Men_Heavyweight,5163,1,5,1,0.7647058823529411,0.8823529411764706,0.75
2019-06-29,Vinicius Moreira,0,2,3,0.6666666666666666,2,3,0,5,0,0,0,NA,1,11,13,0,KO/TKO,1,01:18:00,3,L,Men_Heavyweight,5163,4,0,4,0.6666666666666666,1,0.6666666666666666
2019-06-29,Jared Gordon,0,48,79,0.6075949367088608,171,218,2,6,0.3333333333333333,0,2,NA,0,34,37,2,Decision,3,05:00:00,3,W,Men_Lightweight,5162,39,0,41,0.7844036697247706,0.3623853211009174,0.7373737373737373
2019-06-29,Dan Moret,0,34,73,0.4657534246575342,37,78,2,2,1,1,0,NA,0,48,171,2,Decision,3,05:00:00,3,L,Men_Lightweight,5162,31,4,47,0.47435897435897434,0.9358974358974359,0.47019867549668876
2019-06-29,Dalcha Lungiambula,1,32,43,0.7441860465116279,64,80,4,6,0.6666666666666666,0,0,NA,0,13,32,0,KO/TKO,3,00:42:00,3,W,Men_Heavyweight,5161,17,0,18,0.8,0.5375,0.7804878048780488
2019-06-29,Dequan Townsend,0,13,30,0.43333333333333335,32,50,0,0,0,0,0,NA,1,32,64,4,KO/TKO,3,00:42:00,3,L,Men_Heavyweight,5161,11,2,16,0.64,0.6,0.5625
2019-06-29,Emily Whitmire,0,7,25,0.28,18,37,0,0,0,0,1,NA,0,21,67,2,Submission,2,02:10:00,3,L,Women_Strawweight,5160,20,3,25,0.4864864864864865,0.6756756756756757,0.4032258064516129
2019-06-29,Amanda Ribas,0,21,41,0.5121951219512195,67,92,2,5,0.4,2,0,NA,0,7,18,0,Submission,2,02:10:00,3,W,Women_Strawweight,5160,18,0,19,0.7282608695652174,0.44565217391304346,0.6616541353383458
2019-06-29,Maurice Greene,2,37,83,0.4457831325301205,39,85,0,0,0,0,0,NA,0,19,22,0,KO/TKO,1,03:38:00,3,W,Men_Heavyweight,5159,25,0,25,0.4588235294117647,0.9764705882352941,0.4523809523809524
2019-06-29,Junior Albini,0,19,44,0.4318181818181818,22,47,0,0,0,0,0,NA,2,37,39,0,KO/TKO,1,03:38:00,3,L,Men_Heavyweight,5159,46,0,46,0.46808510638297873,0.9361702127659575,0.45054945054945056
2019-06-22,Renato Moicano,0,0,3,0,0,3,0,0,0,0,0,NA,1,16,18,0,KO/TKO,1,00:58:00,5,L,Men_Featherweight,5158,8,0,8,0,1,0
2019-06-22,Chan Sung Jung,1,16,24,0.6666666666666666,18,26,0,0,0,0,0,NA,0,0,0,0,KO/TKO,1,00:58:00,5,W,Men_Featherweight,5158,3,0,3,0.6923076923076923,0.9230769230769231,0.68
2019-06-22,Bryan Barberena,0,47,101,0.46534653465346537,122,178,0,0,0,0,0,NA,1,89,91,0,KO/TKO,3,02:54:00,3,L,Men_Welterweight,5157,63,0,63,0.6853932584269663,0.5674157303370787,0.6057347670250897
2019-06-22,Randy Brown,1,89,152,0.5855263157894737,91,154,0,0,0,0,0,NA,0,47,122,0,KO/TKO,3,02:54:00,3,W,Men_Welterweight,5157,54,0,56,0.5909090909090909,0.987012987012987,0.5882352941176471
2019-06-22,Andre Ewell,0,73,173,0.42196531791907516,74,174,0,0,0,0,0,NA,0,35,63,2,Decision,3,05:00:00,3,W,Men_Bantamweight,5156,97,7,100,0.42528735632183906,0.9942528735632183,0.42363112391930835
2019-06-22,Anderson Dos Santos,0,35,132,0.26515151515151514,63,163,2,9,0.2222222222222222,0,0,NA,0,73,74,0,Decision,3,05:00:00,3,L,Men_Bantamweight,5156,100,0,100,0.38650306748466257,0.8098159509202454,0.33220338983050846
2019-06-22,Andrea Lee,0,73,126,0.5793650793650794,82,135,1,3,0.3333333333333333,0,0,NA,0,14,40,5,Decision,3,05:00:00,3,W,Women_Flyweight,5155,93,7,96,0.6074074074074074,0.9333333333333333,0.5938697318007663
2019-06-22,Montana De La Rosa,0,14,107,0.1308411214953271,40,136,5,12,0.4166666666666667,1,0,NA,0,73,82,1,Decision,3,05:00:00,3,L,Women_Flyweight,5155,53,2,53,0.29411764705882354,0.7867647058823529,0.2222222222222222
2019-06-22,Kevin Holland,0,58,117,0.49572649572649574,192,253,0,3,0,0,0,NA,0,51,62,2,Decision,3,05:00:00,3,W,Men_Middleweight,5154,33,2,35,0.758893280632411,0.4624505928853755,0.6756756756756757
2019-06-22,Alessio Di Chirico,0,51,84,0.6071428571428571,62,97,2,4,0.5,0,0,NA,0,58,192,0,Decision,3,05:00:00,3,L,Men_Middleweight,5154,59,3,61,0.6391752577319587,0.865979381443299,0.6243093922651933
2019-06-22,Dan Ige,1,71,125,0.568,92,146,1,4,0.25,0,0,NA,0,33,65,1,Decision,3,05:00:00,3,W,Men_Featherweight,5153,71,0,71,0.6301369863013698,0.8561643835616438,0.6014760147601476
2019-06-22,Kevin Aguilar,0,33,104,0.3173076923076923,65,136,1,1,1,0,1,NA,1,71,92,1,Decision,3,05:00:00,3,L,Men_Featherweight,5153,54,3,54,0.47794117647058826,0.7647058823529411,0.4083333333333333
2019-06-22,Ashley Yoder,0,75,100,0.75,147,194,1,5,0.2,0,0,NA,0,23,35,0,Decision,3,05:00:00,3,W,Women_Strawweight,5152,17,0,21,0.7577319587628866,0.5154639175257731,0.7551020408163265
2019-06-22,Syuri Kondo,0,23,40,0.575,35,56,0,0,0,1,0,NA,0,75,147,1,Decision,3,05:00:00,3,L,Women_Strawweight,5152,25,4,47,0.625,0.7142857142857143,0.6041666666666666
2019-06-22,Matt Wiman,0,24,42,0.5714285714285714,28,46,1,3,0.3333333333333333,0,0,NA,0,87,98,1,KO/TKO,3,01:14:00,3,L,Men_Lightweight,5151,61,0,62,0.6086956521739131,0.9130434782608695,0.5909090909090909
2019-06-22,Luis Pena,0,87,148,0.5878378378378378,98,160,1,1,1,1,1,NA,0,24,28,1,KO/TKO,3,01:14:00,3,W,Men_Lightweight,5151,18,2,18,0.6125,0.925,0.6006493506493507
2019-06-22,Allen Crowder,0,0,1,0,0,1,0,0,0,0,0,NA,1,4,4,0,KO/TKO,1,00:09:00,3,L,Men_Heavyweight,5150,0,0,0,0,1,0
2019-06-22,Jairzinho Rozenstruik,1,4,4,1,4,4,0,0,0,0,0,NA,0,0,0,0,KO/TKO,1,00:09:00,3,W,Men_Heavyweight,5150,1,0,1,1,1,1
2019-06-22,Ariane Lipski,0,68,271,0.25092250922509224,68,271,0,0,0,0,0,NA,0,108,109,2,Decision,3,05:00:00,3,L,Women_Flyweight,5149,105,0,105,0.25092250922509224,1,0.25092250922509224
2019-06-22,Molly McCann,0,108,213,0.5070422535211268,109,214,2,2,1,0,0,NA,0,68,68,0,Decision,3,05:00:00,3,W,Women_Flyweight,5149,203,0,203,0.5093457943925234,0.9953271028037384,0.5081967213114754
2019-06-22,Deron Winn,0,169,367,0.4604904632152589,171,369,0,3,0,0,0,NA,0,108,108,0,Decision,3,05:00:00,3,W,Men_Middleweight,5148,116,0,116,0.4634146341463415,0.994579945799458,0.46195652173913043
2019-06-22,Eric Spicely,0,108,224,0.48214285714285715,108,224,0,0,0,0,0,NA,0,169,171,0,Decision,3,05:00:00,3,L,Men_Middleweight,5148,198,3,198,0.48214285714285715,1,0.48214285714285715
2019-06-08,Henry Cejudo,0,90,171,0.5263157894736842,99,182,1,4,0.25,1,0,NA,0,57,59,0,KO/TKO,3,04:51:00,5,W,Men_Bantamweight,5147,62,2,62,0.5439560439560439,0.9395604395604396,0.5354107648725213
2019-06-08,Marlon Moraes,0,57,119,0.4789915966386555,59,121,0,2,0,0,0,NA,0,90,99,1,KO/TKO,3,04:51:00,5,L,Men_Bantamweight,5147,81,3,83,0.48760330578512395,0.9834710743801653,0.48333333333333334
2019-06-08,Valentina Shevchenko,1,8,11,0.7272727272727273,37,40,2,2,1,1,0,NA,0,2,42,0,KO/TKO,2,00:26:00,5,W,Women_Flyweight,5146,10,0,10,0.925,0.275,0.8823529411764706
2019-06-08,Jessica Eye,0,2,12,0.16666666666666666,42,52,0,0,0,0,0,NA,1,8,37,2,KO/TKO,2,00:26:00,5,L,Women_Flyweight,5146,3,0,3,0.8076923076923077,0.23076923076923078,0.6875
2019-06-08,Tony Ferguson,0,104,200,0.52,104,200,0,0,0,0,0,NA,0,68,68,1,TKO,2,05:00:00,3,W,Men_Lightweight,5145,117,0,117,0.52,1,0.52
2019-06-08,Donald Cerrone,0,68,185,0.3675675675675676,68,185,1,1,1,0,0,NA,0,104,104,0,TKO,2,05:00:00,3,L,Men_Lightweight,5145,96,0,96,0.3675675675675676,1,0.3675675675675676
2019-06-08,Jimmie Rivera,0,73,192,0.3802083333333333,76,195,0,3,0,0,0,NA,2,56,58,1,Decision,3,05:00:00,3,L,Men_Bantamweight,5144,133,2,134,0.38974358974358975,0.9846153846153847,0.3850129198966408
2019-06-08,Petr Yan,2,56,189,0.2962962962962963,58,192,1,3,0.3333333333333333,0,0,NA,0,73,76,0,Decision,3,05:00:00,3,W,Men_Bantamweight,5144,119,3,119,0.3020833333333333,0.984375,0.2992125984251969
2019-06-08,Tai Tuivasa,0,64,144,0.4444444444444444,66,146,0,0,0,0,0,NA,1,73,81,2,Decision,3,05:00:00,3,L,Men_Heavyweight,5143,50,0,50,0.4520547945205479,0.9863013698630136,0.4482758620689655
2019-06-08,Blagoy Ivanov,1,73,123,0.5934959349593496,81,131,2,2,1,0,0,NA,0,64,66,0,Decision,3,05:00:00,3,W,Men_Heavyweight,5143,80,0,80,0.6183206106870229,0.9389312977099237,0.6062992125984252
2019-06-08,Tatiana Suarez,0,75,142,0.528169014084507,95,166,4,13,0.3076923076923077,0,0,NA,0,48,54,0,Decision,3,05:00:00,3,W,Women_Strawweight,5142,51,0,51,0.572289156626506,0.8554216867469879,0.551948051948052
2019-06-08,Nina Ansaroff,0,48,99,0.48484848484848486,54,105,0,0,0,0,0,NA,0,75,95,4,Decision,3,05:00:00,3,L,Women_Strawweight,5142,67,9,71,0.5142857142857142,0.9428571428571428,0.5
2019-06-08,Aljamain Sterling,0,174,349,0.498567335243553,175,350,0,7,0,0,0,NA,0,105,108,0,Decision,3,05:00:00,3,W,Men_Bantamweight,5141,160,0,161,0.5,0.9971428571428571,0.49928469241773965
2019-06-08,Pedro Munhoz,0,105,265,0.39622641509433965,108,269,0,0,0,0,0,NA,0,174,175,0,Decision,3,05:00:00,3,L,Men_Bantamweight,5141,175,7,175,0.40148698884758366,0.9851301115241635,0.398876404494382
2019-06-08,Karolina Kowalkiewicz,0,90,232,0.3879310344827586,92,234,0,0,0,0,0,NA,0,148,163,0,Decision,3,05:00:00,3,L,Women_Strawweight,5140,221,0,221,0.39316239316239315,0.9914529914529915,0.3905579399141631
2019-06-08,Alexa Grasso,0,148,369,0.4010840108401084,163,384,0,0,0,1,0,NA,0,90,92,0,Decision,3,05:00:00,3,W,Women_Strawweight,5140,142,0,142,0.4244791666666667,0.9609375,0.41301460823373176
2019-06-08,Ricardo Lamas,0,12,29,0.41379310344827586,12,29,0,1,0,0,0,NA,1,22,22,0,KO/TKO,1,04:06:00,3,L,Men_Featherweight,5139,19,0,19,0.41379310344827586,1,0.41379310344827586
2019-06-08,Calvin Kattar,1,22,41,0.5365853658536586,22,41,0,0,0,0,0,NA,0,12,12,0,KO/TKO,1,04:06:00,3,W,Men_Featherweight,5139,17,1,17,0.5365853658536586,1,0.5365853658536586
2019-06-08,Yan Xiaonan,0,94,249,0.37751004016064255,105,264,1,1,1,0,0,NA,0,71,78,1,Decision,3,05:00:00,3,W,Women_Strawweight,5138,73,2,73,0.3977272727272727,0.9431818181818182,0.38791423001949316
2019-06-08,Angela Hill,0,71,144,0.4930555555555556,78,151,1,3,0.3333333333333333,1,0,NA,0,94,105,1,Decision,3,05:00:00,3,L,Women_Strawweight,5138,155,0,159,0.5165562913907285,0.9536423841059603,0.5050847457627119
2019-06-08,Bevon Lewis,0,31,84,0.36904761904761907,45,98,0,5,0,0,0,NA,0,30,40,0,Decision,3,05:00:00,3,L,Men_Middleweight,5137,43,0,44,0.45918367346938777,0.8571428571428571,0.4175824175824176
2019-06-08,Darren Stewart,0,30,73,0.410958904109589,40,84,0,0,0,0,0,NA,0,31,45,0,Decision,3,05:00:00,3,W,Men_Middleweight,5137,53,5,53,0.47619047619047616,0.8690476190476191,0.445859872611465
2019-06-08,Eddie Wineland,2,74,171,0.4327485380116959,74,171,0,2,0,0,0,NA,0,55,55,0,KO/TKO,2,04:47:00,3,W,Men_Bantamweight,5136,95,1,95,0.4327485380116959,1,0.4327485380116959
2019-06-08,Grigory Popov,0,55,150,0.36666666666666664,55,150,0,1,0,0,0,NA,2,74,74,0,KO/TKO,2,04:47:00,3,L,Men_Bantamweight,5136,97,2,97,0.36666666666666664,1,0.36666666666666664
2019-06-08,Katlyn Chookagian,0,82,221,0.37104072398190047,108,250,0,2,0,0,0,NA,0,112,141,3,Decision,3,05:00:00,3,W,Women_Flyweight,5135,154,1,159,0.432,0.884,0.4033970276008493
2019-06-08,Joanne Calderwood,0,112,266,0.42105263157894735,141,300,3,4,0.75,0,0,NA,0,82,108,0,Decision,3,05:00:00,3,L,Women_Flyweight,5135,139,2,142,0.47,0.8866666666666667,0.4469964664310954
2019-06-01,Alexander Gustafsson,0,72,151,0.4768211920529801,73,152,1,3,0.3333333333333333,0,0,NA,0,49,51,0,Submission,4,02:38:00,5,L,Men_Heavyweight,5134,55,1,56,0.48026315789473684,0.993421052631579,0.47854785478547857
2019-06-01,Anthony Smith,0,49,104,0.47115384615384615,51,107,0,1,0,1,0,NA,0,72,73,1,Submission,4,02:38:00,5,W,Men_Heavyweight,5134,79,2,79,0.4766355140186916,0.9719626168224299,0.47393364928909953
2019-06-01,Jimi Manuwa,0,2,3,0.6666666666666666,2,3,0,0,0,0,0,NA,1,2,2,0,KO/TKO,1,00:47:00,3,L,Men_Heavyweight,5133,5,0,5,0.6666666666666666,1,0.6666666666666666
2019-06-01,Aleksandar Rakic,1,2,7,0.2857142857142857,2,7,0,0,0,0,0,NA,0,2,2,0,KO/TKO,1,00:47:00,3,W,Men_Heavyweight,5133,1,0,1,0.2857142857142857,1,0.2857142857142857
2019-06-01,Makwan Amirkhani,0,9,27,0.3333333333333333,18,36,1,2,0.5,1,0,NA,0,16,16,0,Submission,2,04:25:00,3,W,Men_Featherweight,5132,36,0,36,0.5,0.75,0.42857142857142855
2019-06-01,Chris Fishgold,0,16,52,0.3076923076923077,16,52,0,0,0,0,0,NA,0,9,18,1,Submission,2,04:25:00,3,L,Men_Featherweight,5132,18,1,18,0.3076923076923077,1,0.3076923076923077
2019-06-01,Damir Hadzovic,0,24,61,0.39344262295081966,42,87,1,1,1,0,0,NA,0,47,67,6,Decision,3,05:00:00,3,L,Men_Lightweight,5131,66,7,74,0.4827586206896552,0.7011494252873564,0.44594594594594594
2019-06-01,Christos Giagos,0,47,113,0.415929203539823,67,141,6,13,0.46153846153846156,0,0,NA,0,24,42,1,Decision,3,05:00:00,3,W,Men_Lightweight,5131,37,0,45,0.475177304964539,0.8014184397163121,0.44881889763779526
2019-06-01,Daniel Teymur,0,40,83,0.4819277108433735,49,93,1,6,0.16666666666666666,0,0,NA,0,21,23,1,Decision,3,05:00:00,3,W,Men_Featherweight,5130,42,2,42,0.5268817204301075,0.8924731182795699,0.5056818181818182
2019-06-01,Sung Bin Jo,0,21,63,0.3333333333333333,23,65,1,3,0.3333333333333333,1,0,NA,0,40,49,1,Decision,3,05:00:00,3,L,Men_Featherweight,5130,43,5,44,0.35384615384615387,0.9692307692307692,0.34375
2019-06-01,Rostem Akman,0,39,100,0.39,40,103,2,5,0.4,0,0,NA,1,60,60,1,Decision,3,05:00:00,3,L,Men_Welterweight,5129,89,5,91,0.3883495145631068,0.970873786407767,0.3891625615763547
2019-06-01,Sergey Khandozhko,1,60,149,0.40268456375838924,60,151,1,6,0.16666666666666666,0,0,NA,0,39,40,2,Decision,3,05:00:00,3,W,Men_Welterweight,5129,61,3,63,0.3973509933774834,0.9867549668874173,0.4
2019-06-01,Tonya Evinger,0,6,11,0.5454545454545454,68,83,1,4,0.25,0,0,NA,0,50,151,1,Decision,3,05:00:00,3,L,Women_Bantamweight,5128,18,1,30,0.8192771084337349,0.13253012048192772,0.7872340425531915
2019-06-01,Lina Lansberg,0,50,68,0.7352941176470589,151,181,1,2,0.5,0,1,NA,0,6,68,1,Decision,3,05:00:00,3,W,Women_Bantamweight,5128,5,3,15,0.8342541436464088,0.3756906077348066,0.8072289156626506
2019-06-01,Stevie Ray,0,2,11,0.18181818181818182,2,11,0,0,0,0,0,NA,1,12,12,0,KO/TKO,1,02:17:00,3,L,Men_Lightweight,5127,4,0,4,0.18181818181818182,1,0.18181818181818182
2019-06-01,Leonardo Santos,1,12,16,0.75,12,16,0,0,0,0,0,NA,0,2,2,0,KO/TKO,1,02:17:00,3,W,Men_Lightweight,5127,9,0,9,0.75,1,0.75
2019-06-01,Nick Hein,0,37,79,0.46835443037974683,45,87,1,3,0.3333333333333333,0,0,NA,0,100,105,0,KO/TKO,2,04:56:00,3,L,Men_Lightweight,5126,101,0,103,0.5172413793103449,0.9080459770114943,0.4939759036144578
2019-06-01,Frank Camacho,0,100,201,0.4975124378109453,105,208,0,0,0,0,0,NA,0,37,45,1,KO/TKO,2,04:56:00,3,W,Men_Lightweight,5126,42,2,42,0.5048076923076923,0.9663461538461539,0.5012224938875306
2019-06-01,Bea Malecki,0,19,71,0.2676056338028169,30,82,0,0,0,2,0,NA,0,42,48,3,Submission,2,01:59:00,3,W,Women_Bantamweight,5125,64,2,64,0.36585365853658536,0.8658536585365854,0.3202614379084967
2019-06-01,Duda Santana,0,42,106,0.39622641509433965,48,112,3,5,0.6,0,0,NA,0,19,30,0,Submission,2,01:59:00,3,L,Women_Bantamweight,5125,52,0,52,0.42857142857142855,0.9464285714285714,0.41284403669724773
2019-06-01,Darko Stosic,0,26,55,0.4727272727272727,50,82,1,3,0.3333333333333333,0,0,NA,0,40,90,2,Decision,3,05:00:00,3,L,Men_Heavyweight,5124,55,9,59,0.6097560975609756,0.6707317073170732,0.5547445255474452
2019-06-01,Devin Clark,0,40,95,0.42105263157894735,90,149,2,11,0.18181818181818182,0,0,NA,0,26,50,1,Decision,3,05:00:00,3,W,Men_Heavyweight,5124,29,2,32,0.6040268456375839,0.6375838926174496,0.5327868852459017
2019-06-01,Joel Alvarez,0,19,41,0.4634146341463415,87,113,0,0,0,0,1,NA,0,13,56,2,KO/TKO,2,02:22:00,3,W,Men_Lightweight,5123,7,0,12,0.7699115044247787,0.36283185840707965,0.6883116883116883
2019-06-01,Danilo Belluardo,0,13,20,0.65,56,68,2,2,1,0,0,NA,0,19,87,0,KO/TKO,2,02:22:00,3,L,Men_Lightweight,5123,22,0,26,0.8235294117647058,0.29411764705882354,0.7840909090909091
2019-05-18,Rafael Dos Anjos,0,60,111,0.5405405405405406,75,126,4,7,0.5714285714285714,1,1,NA,0,35,40,6,Submission,4,03:47:00,5,W,Men_Welterweight,5122,62,10,62,0.5952380952380952,0.8809523809523809,0.569620253164557
2019-05-18,Kevin Lee,0,35,97,0.36082474226804123,40,102,6,16,0.375,0,0,NA,0,60,75,4,Submission,4,03:47:00,5,L,Men_Welterweight,5122,51,3,51,0.39215686274509803,0.9509803921568627,0.3768844221105528
2019-05-18,Antonio Carlos Junior,0,15,33,0.45454545454545453,25,43,4,11,0.36363636363636365,0,1,NA,0,39,79,1,Decision,3,05:00:00,3,L,Men_Middleweight,5121,28,0,36,0.5813953488372093,0.7674418604651163,0.5263157894736842
2019-05-18,Ian Heinisch,0,39,67,0.582089552238806,79,115,1,1,1,0,0,NA,0,15,25,4,Decision,3,05:00:00,3,W,Men_Middleweight,5121,18,7,18,0.6869565217391305,0.5826086956521739,0.6483516483516484
2019-05-18,Megan Anderson,0,3,6,0.5,5,8,0,0,0,0,0,NA,0,22,25,1,Submission,1,03:24:00,3,L,Women_Featherweight,5120,9,1,9,0.625,0.75,0.5714285714285714
2019-05-18,Felicia Spencer,0,22,31,0.7096774193548387,25,34,1,2,0.5,1,0,NA,0,3,5,0,Submission,1,03:24:00,3,W,Women_Featherweight,5120,3,0,3,0.7352941176470589,0.9117647058823529,0.7230769230769231
2019-05-18,Vicente Luque,1,18,25,0.72,18,25,0,0,0,0,0,NA,0,6,9,1,KO/TKO,1,03:52:00,3,W,Men_Welterweight,5119,12,1,14,0.72,1,0.72
2019-05-18,Derrick Krantz,0,6,18,0.3333333333333333,9,23,1,2,0.5,0,0,NA,1,18,18,0,KO/TKO,1,03:52:00,3,L,Men_Welterweight,5119,7,0,7,0.391304347826087,0.782608695652174,0.36585365853658536
2019-05-18,Charles Oliveira,1,38,59,0.6440677966101694,43,64,0,0,0,1,1,NA,0,18,21,2,KO/TKO,2,02:11:00,3,W,Men_Lightweight,5118,31,2,32,0.671875,0.921875,0.6585365853658537
2019-05-18,Nik Lentz,0,18,49,0.3673469387755102,21,53,2,4,0.5,0,0,NA,1,38,43,0,KO/TKO,2,02:11:00,3,L,Men_Lightweight,5118,21,0,21,0.39622641509433965,0.9245283018867925,0.38235294117647056
2019-05-18,Davi Ramos,0,63,114,0.5526315789473685,76,128,3,7,0.42857142857142855,0,0,NA,0,44,46,0,Decision,3,05:00:00,3,W,Men_Lightweight,5117,72,0,73,0.59375,0.890625,0.5743801652892562
2019-05-18,Austin Hubbard,0,44,116,0.3793103448275862,46,119,0,0,0,0,0,NA,0,63,76,3,Decision,3,05:00:00,3,L,Men_Lightweight,5117,51,4,52,0.3865546218487395,0.9747899159663865,0.3829787234042553
2019-05-18,Aspen Ladd,0,69,125,0.552,85,143,3,4,0.75,3,0,NA,0,77,80,2,Decision,3,05:00:00,3,W,Women_Bantamweight,5116,87,3,88,0.5944055944055944,0.8741258741258742,0.5746268656716418
2019-05-18,Sijara Eubanks,0,77,164,0.4695121951219512,80,168,2,5,0.4,0,0,NA,0,69,85,3,Decision,3,05:00:00,3,L,Women_Bantamweight,5116,56,1,58,0.47619047619047616,0.9761904761904762,0.47289156626506024
2019-05-18,Desmond Green,0,78,144,0.5416666666666666,85,152,4,4,1,0,0,NA,0,55,55,0,Decision,3,05:00:00,3,W,Men_Lightweight,5115,91,0,91,0.5592105263157895,0.9473684210526315,0.5506756756756757
2019-05-18,Charles Jourdain,0,55,146,0.3767123287671233,55,146,0,0,0,0,0,NA,0,78,85,4,Decision,3,05:00:00,3,L,Men_Lightweight,5115,66,0,67,0.3767123287671233,1,0.3767123287671233
2019-05-18,Danny Roberts,0,2,4,0.5,2,4,0,0,0,0,0,NA,1,6,6,0,KO/TKO,1,01:47:00,3,L,Men_Welterweight,5114,5,0,5,0.5,1,0.5
2019-05-18,Michel Pereira,1,6,11,0.5454545454545454,6,11,0,0,0,0,0,NA,0,2,2,0,KO/TKO,1,01:47:00,3,W,Men_Welterweight,5114,2,0,2,0.5454545454545454,1,0.5454545454545454
2019-05-18,Michael Trizano,0,20,41,0.4878048780487805,24,45,0,0,0,0,0,NA,0,27,34,3,Submission,2,02:27:00,3,L,Men_Featherweight,5113,29,7,29,0.5333333333333333,0.9111111111111111,0.5116279069767442
2019-05-18,Grant Dawson,0,27,56,0.48214285714285715,34,63,3,10,0.3,1,0,NA,0,20,24,0,Submission,2,02:27:00,3,W,Men_Featherweight,5113,21,0,21,0.5396825396825397,0.8888888888888888,0.5126050420168067
2019-05-18,Patrick Cummins,0,22,33,0.6666666666666666,22,33,1,2,0.5,0,0,NA,1,11,14,0,KO/TKO,1,03:39:00,3,L,Men_Heavyweight,5112,24,0,24,0.6666666666666666,1,0.6666666666666666
2019-05-18,Ed Herman,1,11,35,0.3142857142857143,14,38,0,0,0,0,0,NA,0,22,22,1,KO/TKO,1,03:39:00,3,W,Men_Heavyweight,5112,11,1,11,0.3684210526315789,0.9210526315789473,0.3424657534246575
2019-05-18,Zak Cummings,1,34,100,0.34,41,107,0,2,0,1,0,NA,0,31,36,0,Submission,3,04:01:00,3,W,Men_Middleweight,5111,33,0,33,0.38317757009345793,0.9345794392523364,0.36231884057971014
2019-05-18,Trevin Giles,0,31,64,0.484375,36,69,0,0,0,0,0,NA,1,34,41,0,Submission,3,04:01:00,3,L,Men_Middleweight,5111,66,2,66,0.5217391304347826,0.927536231884058,0.5037593984962406
2019-05-18,Julio Arce,1,74,160,0.4625,74,160,1,1,1,0,0,NA,0,43,46,0,KO/TKO,3,01:49:00,3,W,Men_Featherweight,5110,117,0,118,0.4625,1,0.4625
2019-05-18,Julian Erosa,0,43,160,0.26875,46,164,0,0,0,0,0,NA,1,74,74,1,KO/TKO,3,01:49:00,3,L,Men_Featherweight,5110,86,0,86,0.2804878048780488,0.975609756097561,0.27469135802469136
2019-05-11,Rose Namajunas,1,55,125,0.44,55,125,0,2,0,1,0,NA,0,47,49,2,KO/TKO,2,02:58:00,5,L,Women_Strawweight,5109,58,2,58,0.44,1,0.44
2019-05-11,Jessica Andrade,0,47,105,0.44761904761904764,49,107,2,4,0.5,0,0,NA,1,55,55,0,KO/TKO,2,02:58:00,5,W,Women_Strawweight,5109,70,2,70,0.45794392523364486,0.9813084112149533,0.4528301886792453
2019-05-11,Jared Cannonier,1,17,31,0.5483870967741935,18,32,0,0,0,0,0,NA,0,8,8,0,KO/TKO,1,04:47:00,3,W,Men_Middleweight,5108,7,0,7,0.5625,0.96875,0.5555555555555556
2019-05-11,Anderson Silva,0,8,15,0.5333333333333333,8,15,0,0,0,0,0,NA,1,17,18,0,KO/TKO,1,04:47:00,3,L,Men_Middleweight,5108,14,0,14,0.5333333333333333,1,0.5333333333333333
2019-05-11,Jose Aldo,0,29,79,0.3670886075949367,39,90,0,1,0,0,0,NA,0,95,129,0,Decision,3,05:00:00,3,L,Men_Featherweight,5107,81,3,86,0.43333333333333335,0.8777777777777778,0.40236686390532544
2019-05-11,Alexander Volkanovski,0,95,176,0.5397727272727273,129,215,0,3,0,0,0,NA,0,29,39,0,Decision,3,05:00:00,3,W,Men_Featherweight,5107,50,1,51,0.6,0.8186046511627907,0.5728900255754475
2019-05-11,Thiago Alves,0,58,147,0.3945578231292517,59,148,1,3,0.3333333333333333,0,0,NA,0,54,57,1,Decision,3,05:00:00,3,L,Men_Welterweight,5106,148,0,148,0.39864864864864863,0.9932432432432432,0.39661016949152544
2019-05-11,Laureano Staropoli,0,54,202,0.26732673267326734,57,205,1,1,1,0,0,NA,0,58,59,1,Decision,3,05:00:00,3,W,Men_Welterweight,5106,89,2,89,0.2780487804878049,0.9853658536585366,0.2727272727272727
2019-05-11,Irene Aldana,0,83,247,0.3360323886639676,84,248,0,0,0,1,0,NA,0,81,81,0,Submission,3,03:24:00,3,W,Women_Bantamweight,5105,115,2,115,0.3387096774193548,0.9959677419354839,0.3373737373737374
2019-05-11,Bethe Correia,0,81,196,0.413265306122449,81,196,0,2,0,0,0,NA,0,83,84,0,Submission,3,03:24:00,3,L,Women_Bantamweight,5105,164,0,164,0.413265306122449,1,0.413265306122449
2019-05-11,Rogerio Nogueira,0,6,24,0.25,6,24,0,0,0,0,0,NA,1,13,13,1,KO/TKO,1,02:07:00,3,L,Men_Heavyweight,5104,19,1,19,0.25,1,0.25
